Address,City_State-Zip ,Neighborhood,Property-type,Bed-bath,Offer-price,Co-owners,Monthly-cost,Tax-savings,Down-payment,Description,Agent,Gallery-url,Success,source_urls,source_Address,source_City-State-Zip,source_Neighborhood,source_Property-type,source_Bed-bath,source_Offer-price,source_Co-owners,source_Monthly-cost,source_Tax-savings,source_Down-payment,source_Description,source_Agent,source_Gallery-url,,lat,lng,image
300 3rd St #520,"San Francisco, CA, 94107",Neighborhood: Yerba Buena,Condo,"2 bd, 2 ba","$1,075,000 ",2,"$2,017 + $360 (HOA)","$11,665 ","$53,750 ","Located in the heart of SF's Yerba Buena Dist, this 2bd/2ba home at Museum Parc boasts floor to ceiling windows, an open floor plan & a split bedroom layout. This north-facing home offers city outlooks, high ceilings & two well sized bdrms w/ abundant closet space. With the newly renovated common areas nearly complete, the building & location offers tremendous upside. Museum Parc is within blocks to FiDi, Union Square, The Embarcadero & Ballpark as well as only one block from the soon to be completed MUNI station and the coming soon Virgin Hotel. Easy access to the Bay Bridge, 101/280 & tech shuttles make this an ideal location! Perfect for 1031 exchange! Tenant occupied through May 2018. Park your investment here!","Listing provided by Michelle Hunter, Vanguard Properties",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=318523,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/300-3rd-St-520-94107/ce0a1f1167a09960bde0,,,,,,,,,,,,,,,37.7834748,-122.3988968,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/052/449952.jpg?tsp=20161012154852
1573 Waller,"San Francisco, CA, 94117",Neighborhood: Cole Valley/Parnassus Heights,Condo,"2 bd, 1 ba","$1,075,000 ",2,"$2,017 + $75 (HOA)","$11,665 ","$53,750 ","Beautiful full floor flat with lovely natural light, wonderful volume and scale, and gorgeous period detail throughout. 1573 Waller boasts sunny public spaces - the  updated kitchen, living and dining area are at the heart of this special home. Plus all of the amenities for today's urban living - terrific landscaped garden for BBQ, one car garage parking, in-unit laundry, and the ultimately convenient Cole Valley location just steps to GG Park, Tech Shuttles and MUNI Downtown. The condo includes 2 BR's, one full bath, plus den and connects perfectly to an awesome and protected rear garden.","Listing provided by John R DiDomenico, Pacific Union International Inc.",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=318393,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/1573-Waller-94117/45cd0a550514ac37e28b,,,,,,,,,,,,,,,37.7684894,-122.4499034,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/065/449765.jpg?tsp=20160903110435
338 Potrero Ave #508,"San Francisco, CA, 94103",Neighborhood: Inner Mission,Condo,"2 bd, 2 ba","$1,075,000 ",2,"$2,017 + $317 (HOA)","$11,665 ","$53,750 ","Wow! Brand-new 2-br/2-ba below $1.1m! Rowan is a different type of building that you have to see in person. Designed by Handel Architects, it's edgy and raw.  Residences incorporate exposed concrete elements, Domus and Domus Italian cabinetry, Bertazzoni appliances, white oak hardwood floors. All units include storage unit and bike rack. Roofdeck has two barbecue stations, fire pit.  Lobby attendant and package service included.  Webpass and fiber optic ready for all units.  Building is completed, move-in ready!","Listing provided by Garrett R Frakes, Polaris Pacific",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=322645,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/338-Potrero-Ave-508-94103/0f7d50a8b5cff968658f,,,,,,,,,,,,,,,37.7652366,-122.4075214,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/045/454445.jpg?tsp=20170209001626
4132 3rd St #6,"San Francisco, CA, 94124",Neighborhood: Bayview,Condo,"2 bd, 2 ba","$1,075,000 ",2,"$2,017 + $244 (HOA)","$11,665 ","$53,750 ","Move in and enjoy this large 2BR, 2BA tri-level condominium in vibrant Bayview (aka trendy Dogpatch Extension!)  Situated right on the T-line and moments from highways, this is an easy commute location.  Built in 2014, the bright home has high ceilings and a contemporary floor plan with nice separation of space  - middle level open living, cooking and dining; upper level large master suite with walk-in closet, full bath and wraparound deck; lower level large bedroom / sitting area, full bath, laundry and entryway.  One car garage parking, intercom and building elevator.  Get the lifestyle you want right here.","Listing provided by Marian Sichel, Keller Williams San Francisco",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=323122,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/4132-3rd-St-6-94124/99bacc531aed498ce7f9,,,,,,,,,,,,,,,37.7398796,-122.3891287,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/009/454809.jpg?tsp=20170404232536
2511 25th Ave,"San Francisco, CA, 94116",Neighborhood: Parkside,House,"2 bd, 2 ba","$1,088,000 ",2,"$2,041 ","$11,806 ","$54,400 ",Beautiful Sunset Home.,"Listing provided by Bailey C Cheung, Century 21 Realty Alliance Fine Homes and Estates",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=322352,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/2511-25th-Ave-94116/41803df0253a96740015,,,,,,,,,,,,,,,37.7406066,-122.4822382,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/086/454086.jpg?tsp=20170208163744
2382 Union St,"San Francisco, CA, 94123",Neighborhood: Cow Hollow,Condo,"2 bd, 2 ba","$1,089,000 ",2,"$2,043 + $130 (HOA)","$11,817 ","$54,450 ","Incredible Cow Hollow LOCATION!  Condo features an open living, dining, kitchen w/ modern layout w/ 3 sides of windows & 10 ft. ceilings.  Dining room has a dry bar & glass door to deck wi/ incredible views.  Living room features custom gallery lighting. Chef's kitchen w/ unique, ceiling height lacquer cabinets, , Wolf gas range, stainless appliances, wine refrigerator, designer lighting, & custom closet wi/ washer/dryer & pantry storage. Master suite has 2 spacious custom-fitted closets & a spa-like bathroom w/ large shower & additional storage.  Close to shops, restaurants, bars, cafes Equinox & Soul Cycle on Union.   Easy access to Golden Gate Bridge, Chestnut St & public transportation.  97 Walk Score!","Listing provided by Michelle L Balog, Climb Real Estate",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=323514,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/2382-Union-St-94123/e9e92bb14603190b4750,,,,,,,,,,,,,,,37.796946,-122.438461,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/058/455458.jpg?tsp=20170308074627
3011 20th St #2,"San Francisco, CA, 94110",Neighborhood: Inner Mission,Condo,"2 bd, 2 ba","$1,095,000 ",2,"$2,054 + $132 (HOA)","$11,882 ","$54,750 ","This 2 BR/2 BA condo, in the trendy Inner Mission, has the charm of a historic home but is newer construction. In the front, an open-plan kitchen, dining and living room face north with bay windows that fill the room with light.  The kitchen features granite countertops and a breakfast bar. A roomy den is situated across the hall from a bathroom. A south-facing deck is perfect for enjoying warm Mission District days. The master suite has a walk-through closet to a full bath. Equipped with 1Gbps ethernet and 300Mbps microwave internet connections, with two ethernet hookups wired per room. One deeded parking spot, but you'll find yourself on foot, enjoying all the area has to offer including Trick Dog, Salumeria, & Tartine Manufactory.","Listing provided by dpaul Brown, Paragon Real Estate Group",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=318921,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/3011-20th-St-2-94110/c8be2c9d4eed5e09036e,,,,,,,,,,,,,,,37.758888,-122.410975,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/092/448792.jpg?tsp=20160915122132
801 Indiana St #363,"San Francisco, CA, 94107",Neighborhood: Central Waterfront/Dogpatch,Condo,"2 bd, 2.5 ba","$1,095,000 ",2,"$2,054 + $271 (HOA)","$11,882 ","$54,750 ","Sunny 2 level townhouse condo in wonderful Dogpatch area! Spacious floor plan w/2 BR, 2.5 BA w/PKG+storage in Esprit Park.  Bright open plan living/dining room w/direct access to deeded deck. Gourmet kitchen w/granite counters & stainless appls. including Bertazzoni gas stove. Upgraded features incl. blonde wood floors, new wool carpet, shower glass door enclosure & custom closet additions. Additional features incl. BR's w/ensuite baths, washer/dryer, instant hot water & radiant heat. Common areas incl. landscaped grounds, reflecting pool, gym, movie theater, elevator & onsite manager. Near Dogpatch restaurants, public transport (Caltrains & Muni), hwys 101/280. Mins to Potrero Hill, Whole Foods & AT&T Park. Some of the best weather in SF.","Listing provided by Deborah L Nguyen, Vanguard Properties",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=320729,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/801-Indiana-St-363-94107/752b13859010e09c2ba3,,,,,,,,,,,,,,,37.7603083,-122.3913132,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/070/452270.jpg?tsp=20161102191856
1630 34th Ave,"San Francisco, CA, 94122",Neighborhood: Central Sunset,House,"2 bd, 1.5 ba","$1,095,000 ",2,"$2,054 ","$11,882 ","$54,750 ","This rare Outer Sunset 2BA/1.5BA 1940s Mediterranean Center-Patio with bonus rooms down is available for the 1st time in 20+ years. The home boasts a stunning FLR (w/fireplace, parquet flrs & custom windows) that flows nicely to the FDR and large kitchen w/b-fast area, both well-lit via natural light from the center patio. 2 ample BDs nestled in the home's rear and a full BA w/shower & tub complete the main level. Down is a big bonus room (w/sliding doors to garden) ready for possible Master or fmly rm conversion, PLUS a 1/2BA, lndry rm with W/D & 2nd bonus area rdy for office, gym or play. A roomy garage & verdant rear yard w/patio & mature planting complete this rare offering. Wonderful area, close to GG Prk, schools, transit & more!","Listing provided by Andrew de Vries, Berkshire Hathaway-Franciscan",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=321218,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/1630-34th-Ave-94122/1a4d5359f958c0f56c86,,,,,,,,,,,,,,,37.7566459,-122.4925119,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/020/452820.jpg?tsp=20161129163348
465 10th St #206,"San Francisco, CA, 94103",Neighborhood: South of Market,Condo,"2 bd, 2 ba","$1,095,000 ",2,"$2,054 + $423 (HOA)","$11,882 ","$54,750 ","Stagehouse Lofts is a beautiful mix of elegance and modern design; one of the true conversion lofts. The extra-large windows bring the cityscape right into the unit. True integrity of a loft & architectural features. 2BD & 2BA Beautiful hardwood and loft is carpet. Walls and Ceilings natural cement. Lighting: Abundance of natural light, Incandescent recessed & track lighting. Kitchen: Concrete counter-top, stainless steel sink, SS appliances. Custom Island with storage and wine caddie. Bathrooms: Kohler fixtures and shower/tubs, natural stone shower/tub surround. WebPass/Google internet access is operative in the unit. Laundry in closet. Parking!","Listing provided by Joske M Thompson, Pacific Union International Inc.",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=321711,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/465-10th-St-206-94103/1599c0c2b204f935fe56,,,,,,,,,,,,,,,37.7708827,-122.4099833,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/041/453241.jpg?tsp=20170106114408
152 Lombard St #304,"San Francisco, CA, 94111",Neighborhood: North Waterfront,Condo,"2 bd, 2 ba","$1,095,000 ",2,"$2,054 + $522 (HOA)","$11,882 ","$54,750 ","Spacious 2bd/2ba residence in a serene pocket of North Waterfront, ideally located with convenient access to Downtown, The Embarcadero and Telegraph Hill's Landmark Coit Tower! Abundant natural light floods the living spaces, which connect to a dedicated patio with tranquil courtyard views. Tastefully updated Kitchen and Baths, in-unit laundry and parking for one car create a perfect pied-e-terre or full-time residence.","Listing provided by Gregg Lynn, Sotheby's International Realty",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=322322,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/152-Lombard-St-304-94111/9350c35eb4094a3391ba,,,,,,,,,,,,,,,37.80445,-122.404178,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/042/454042.jpg?tsp=20170127113529
132 Collins St,"San Francisco, CA, 94118-3401",Neighborhood: Jordan Park/Laurel Heights,House,"2 bd, 1 ba","$1,095,000 ",2,"$2,054 ","$11,882 ","$54,750 ","Rarely available Laurel Heights home in an excellent location & move-in condition. Highly desirable home offers an ideal location adjacent to the Laurel Hill Playground & in close proximity to Laurel Village Shopping Center. Beautiful residence features classic 1920's architecture, wonderful floor plan, hardwood floors & tremendous natural light. Entry foyer leads to the spacious living room w/fireplace, formal dinging room, & an adjacent eat-in kitchen. Master bedroom and second bedroom enter to a large sun room which overlooks & opens to a well manicured private rear garden. Split tiled bathroom & generous hallway closets complete the main level. Two car tandem garage w/ample storage area, storage room & laundry. YOU MUST SEE THIS BEAUTY!","Listing provided by Andrew J Halpern, Coldwell Banker Res. R.E. Svc.",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=324047,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/132-Collins-St-94118/ae35a7f703f1b7f424f3,,,,,,,,,,,,,,,37.783572,-122.450057,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/049/456049.jpg?tsp=20170323194925
335 Clipper St,"San Francisco, CA, 94114",Neighborhood: Noe Valley,Condo,"2 bd, 1 ba","$1,095,000 ",2,"$2,054 + $150 (HOA)","$11,882 ","$54,750 ","Noe Valley Edwardian two bedroom + office / one split bath condo in two unit building. Large foyer connects two generously sized bedrooms and a fainting room (with closet and window) great for home office or nursery. Quiet back of condo boasts a South-Facing living room overlooking the garden and a large kitchen with a dining area, pantry, and laundry room. Period details included detailed wainscoting, crown molding, softwood floors, glass paneled french doors, and original built ins. Amenities include one car tandem parking, small deeded deck, and shared backyard. Excellent location, walk to Noe Valley's 24th Street corridor and two blocks to Church Street.","Listing provided by Lamisse Droubi, Compass",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=323132,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/335-Clipper-St-94114/63c1dd6898d7b9f0888b,,,,,,,,,,,,,,,37.748735,-122.432452,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/028/454928.jpg?tsp=20170224092153
338 Potrero Ave #206,"San Francisco, CA, 94103",Neighborhood: Inner Mission,Condo,"2 bd, 2 ba","$1,095,000 ",2,"$2,054 + $317 (HOA)","$11,882 ","$54,750 ","Garden unit at Rowan.  Direct access to outdoor space.  Brand-new 2-br/2-ba below $1.1m! Rowan is a different type of building that you have to see in person. Designed by Handel Architects, it's edgy and raw.  Residences incorporate exposed concrete elements, Domus and Domus Italian cabinetry, Bertazzoni appliances, white oak hardwood floors. All units include storage unit and bike rack. Roofdeck has two barbecue stations, fire pit.  Lobby attendant and package service included.  Webpass and fiber optic ready for all units.  Building is completed, move-in ready!","Listing provided by Garrett R Frakes, Polaris Pacific",http://mlax.rapmls.com/Gallery.aspx?mls=SFAR&listingRid=323165,Succeeded,https://app.realtaasa.com/homes/property/CA/San-Francisco/338-Potrero-Ave-206-94103/be6bf72a85b4a8b02354,,,,,,,,,,,,,,,37.7652366,-122.4075214,http://mediall.rapmls.com/sfarmls/listingpics/bigphoto/034/455034.jpg?tsp=20170224132942
